GAME_DATE_EST	TEAM_ID_home	PTS_home	FG_PCT_home	FT_PCT_home	FG3_PCT_home	AST_home	REB_home	HOME_TEAM_WINS	SEQ_NUMBER
26/10/2016	1610612756	94.0	0.468	0.667	0.25	20.0	41.0	0	46856094066720410
26/10/2016	1610612747	120.0	0.506	0.818	0.343	21.0	39.0	1	50647120081821391
25/10/2016	1610612739	117.0	0.479	0.737	0.371	31.0	51.0	1	47939117073731511
25/10/2016	1610612757	113.0	0.52	1.0	0.684	22.0	34.0	1	52057113100022341
25/10/2016	1610612744	100.0	0.471	0.722	0.212	24.0	35.0	0	47144100072224350
21/10/2016	1610612764	119.0	0.576	0.583	0.483	33.0	50.0	1	57664119058333501
21/10/2016	1610612748	110.0	0.507	0.633	0.25	12.0	46.0	0	50748110063312460
21/10/2016	1610612750	109.0	0.488	0.75	0.375	21.0	56.0	1	48850109075021561
21/10/2016	1610612759	114.0	0.506	0.941	0.444	31.0	48.0	1	50659114094131481
21/10/2016	1610612743	101.0	0.513	0.944	0.231	26.0	49.0	1	51343101094426491
21/10/2016	1610612747	94.0	0.391	0.655	0.259	20.0	49.0	0	39147094065520490
21/10/2016	1610612744	107.0	0.433	0.923	0.395	27.0	51.0	1	43344107092327511
20/10/2016	1610612766	96.0	0.415	0.833	0.333	22.0	49.0	1	41566096083322491
20/10/2016	1610612753	114.0	0.426	0.792	0.333	27.0	46.0	1	42653114079227461
20/10/2016	1610612751	111.0	0.476	0.792	0.4	28.0	36.0	0	47651111079228360
20/10/2016	1610612741	81.0	0.305	0.826	0.182	24.0	45.0	0	30541081082624450
19/10/2016	1610612738	96.0	0.417	0.76	0.292	19.0	41.0	0	41738096076019410
19/10/2016	1610612765	92.0	0.455	0.85	0.217	20.0	37.0	0	45565092085020370
19/10/2016	1610612749	111.0	0.481	0.818	0.381	25.0	50.0	1	48149111081825501
19/10/2016	1610612750	101.0	0.413	0.878	0.136	18.0	43.0	1	41350101087818431
19/10/2016	1610612742	91.0	0.373	0.917	0.219	20.0	42.0	0	37342091091720420
19/10/2016	1610612762	84.0	0.372	0.826	0.304	20.0	38.0	0	37262084082620380
19/10/2016	1610612747	112.0	0.457	0.56	0.412	28.0	45.0	0	45747112056028450
18/10/2016	1610612739	91.0	0.439	0.5	0.25	24.0	46.0	0	43939091050024460
18/10/2016	1610612737	96.0	0.419	0.692	0.286	25.0	53.0	1	41937096069225531
18/10/2016	1610612748	107.0	0.512	1.0	0.417	23.0	46.0	1	51248107100023461
18/10/2016	1610612760	97.0	0.452	0.667	0.214	25.0	50.0	1	45260097066725501
18/10/2016	1610612758	89.0	0.42	0.889	0.227	22.0	49.0	0	42058089088922490
17/10/2016	1610612738	120.0	0.488	0.828	0.364	25.0	55.0	1	48838120082825551
17/10/2016	1610612765	102.0	0.487	0.833	0.481	23.0	49.0	1	48765102083323491
17/10/2016	1610612741	104.0	0.426	0.85	0.269	26.0	57.0	0	42641104085026570
17/10/2016	1610612762	104.0	0.519	0.625	0.346	23.0	43.0	1	51962104062523431
16/10/2016	1610612753	98.0	0.442	0.5	0.4	19.0	46.0	0	44253098050019460
16/10/2016	1610612760	112.0	0.5	0.789	0.333	23.0	47.0	1	50060112078923471
16/10/2016	1610612757	97.0	0.398	0.632	0.469	19.0	52.0	0	39857097063219520
15/10/2016	1610612755	76.0	0.368	0.767	0.15	16.0	38.0	0	36855076076716380
15/10/2016	1610612758	124.0	0.6	0.816	0.474	26.0	40.0	1	60058124081626401
15/10/2016	1610612752	107.0	0.457	0.706	0.407	26.0	47.0	0	45752107070626470
15/10/2016	1610612748	96.0	0.41	0.682	0.406	23.0	36.0	0	41048096068223360
15/10/2016	1610612745	125.0	0.426	0.865	0.206	27.0	60.0	0	42645125086527600
15/10/2016	1610612749	86.0	0.442	0.632	0.273	25.0	34.0	0	44249086063225340
15/10/2016	1610612747	107.0	0.429	0.788	0.333	21.0	38.0	0	42947107078821380
14/10/2016	1610612753	114.0	0.506	0.786	0.5	24.0	51.0	1	50653114078624511
14/10/2016	1610612741	118.0	0.516	0.75	0.409	28.0	60.0	1	51641118075028601
14/10/2016	1610612759	100.0	0.446	0.84	0.263	20.0	47.0	0	44659100084020470
14/10/2016	1610612743	128.0	0.463	0.696	0.414	28.0	60.0	0	46343128069628600
14/10/2016	1610612756	112.0	0.404	0.793	0.394	21.0	46.0	1	40456112079321461
13/10/2016	1610612764	100.0	0.42	0.548	0.346	22.0	47.0	1	42064100054822471
13/10/2016	1610612751	97.0	0.384	0.75	0.286	23.0	49.0	0	38451097075023490
13/10/2016	1610612737	94.0	0.434	0.688	0.393	25.0	40.0	0	43437094068825400
13/10/2016	1610612760	94.0	0.424	0.727	0.667	15.0	46.0	0	42460094072715460
13/10/2016	1610612739	94.0	0.41	0.875	0.36	24.0	33.0	0	41039094087524330
13/10/2016	1610612746	109.0	0.442	0.771	0.286	24.0	42.0	1	44246109077124421
13/10/2016	1610612747	104.0	0.465	0.714	0.4	31.0	31.0	0	46547104071431310
12/10/2016	1610612740	104.0	0.439	0.781	0.292	27.0	42.0	0	43940104078127420
12/10/2016	1610612753	89.0	0.395	0.857	0.333	17.0	51.0	0	39553089085717510
12/10/2016	1610612754	101.0	0.43	0.75	0.375	19.0	52.0	1	43054101075019521
12/10/2016	1610612750	105.0	0.415	0.737	0.474	22.0	42.0	1	41550105073722421
12/10/2016	1610612762	110.0	0.408	0.774	0.368	16.0	42.0	0	40862110077416420
11/10/2016	1610612748	121.0	0.5	0.654	0.387	24.0	55.0	1	50048121065424551
11/10/2016	1610612763	121.0	0.483	0.629	0.448	26.0	50.0	1	48363121062926501
11/10/2016	1610612742	114.0	0.465	0.806	0.321	25.0	52.0	1	46542114080625521
11/10/2016	1610612747	106.0	0.432	0.615	0.286	19.0	46.0	0	43247106061519460
10/10/2016	1610612766	98.0	0.435	0.857	0.333	23.0	51.0	1	43566098085723511
10/10/2016	1610612752	90.0	0.41	0.818	0.433	20.0	41.0	1	41052090081820411
10/10/2016	1610612737	99.0	0.458	0.677	0.105	22.0	45.0	1	45837099067722451
10/10/2016	1610612765	81.0	0.407	0.538	0.2	20.0	40.0	0	40765081053820400
10/10/2016	1610612746	94.0	0.4	0.727	0.37	18.0	30.0	0	40046094072718300
9/10/2016	1610612745	123.0	0.472	0.697	0.432	26.0	45.0	1	47245123069726451
9/10/2016	1610612747	124.0	0.531	0.706	0.5	18.0	29.0	1	53147124070618291
8/10/2016	1610612738	104.0	0.444	0.938	0.281	23.0	35.0	1	44438104093823351
8/10/2016	1610612752	116.0	0.536	0.609	0.444	26.0	39.0	1	53652116060926391
8/10/2016	1610612739	108.0	0.459	0.759	0.348	29.0	41.0	1	45939108075929411
8/10/2016	1610612741	121.0	0.513	0.786	0.476	25.0	44.0	1	51341121078625441
8/10/2016	1610612748	100.0	0.463	0.621	0.364	21.0	42.0	0	46348100062121420
8/10/2016	1610612749	88.0	0.418	0.81	0.313	19.0	47.0	1	41849088081019471
8/10/2016	1610612759	102.0	0.456	0.821	0.304	24.0	41.0	1	45659102082124411
7/10/2016	1610612757	115.0	0.416	0.897	0.3	16.0	56.0	1	41657115089716561
7/10/2016	1610612747	97.0	0.394	0.591	0.333	21.0	47.0	0	39447097059121470
6/10/2016	1610612755	119.0	0.489	0.783	0.321	25.0	45.0	0	48955119078325450
6/10/2016	1610612754	115.0	0.484	0.696	0.474	26.0	55.0	1	48454115069626551
6/10/2016	1610612751	101.0	0.449	0.708	0.412	21.0	37.0	1	44951101070821371
6/10/2016	1610612766	92.0	0.425	0.75	0.222	24.0	41.0	0	42566092075024410
6/10/2016	1610612763	83.0	0.366	0.576	0.167	16.0	36.0	0	36663083057616360
6/10/2016	1610612744	105.0	0.443	0.8	0.429	22.0	45.0	1	44344105080022451
5/10/2016	1610612739	117.0	0.532	0.714	0.481	30.0	42.0	1	53239117071430421
5/10/2016	1610612756	99.0	0.384	0.739	0.273	16.0	47.0	0	38456099073916470
5/10/2016	1610612746	104.0	0.522	0.852	0.391	28.0	46.0	1	52246104085228461
4/10/2016	1610612755	92.0	0.423	0.889	0.323	23.0	47.0	1	42355092088923471
4/10/2016	1610612764	95.0	0.393	0.739	0.421	21.0	40.0	0	39364095073921400
4/10/2016	1610612740	96.0	0.408	0.765	0.364	24.0	44.0	0	40840096076524440
4/10/2016	1610612745	130.0	0.537	0.846	0.476	27.0	51.0	1	53745130084627511
4/10/2016	1610612747	103.0	0.459	0.628	0.308	19.0	52.0	1	45947103062819521
4/10/2016	1610612744	120.0	0.514	0.795	0.517	29.0	47.0	1	51444120079529471
3/10/2016	1610612741	91.0	0.461	0.64	0.263	22.0	48.0	0	46141091064022480
3/10/2016	1610612763	102.0	0.472	0.744	0.208	19.0	38.0	1	47263102074419381
3/10/2016	1610612742	95.0	0.422	0.6	0.394	21.0	49.0	1	42242095060021491
3/10/2016	1610612761	106.0	0.433	0.778	0.318	15.0	43.0	0	43361106077815430
3/10/2016	1610612756	91.0	0.378	0.842	0.273	16.0	48.0	1	37856091084216481
1/10/2016	1610612761	97.0	0.43	0.586	0.261	14.0	58.0	1	43061097058614581
1/10/2016	1610612740	116.0	0.573	0.714	0.571	29.0	44.0	1	57340116071429441
19/6/2016	1610612744	89.0	0.386	0.769	0.366	22.0	39.0	0	38644089076922390
16/6/2016	1610612739	115.0	0.519	0.781	0.37	24.0	45.0	1	51939115078124451
13/6/2016	1610612744	97.0	0.364	0.731	0.326	18.0	43.0	0	36444097073118430
10/6/2016	1610612739	97.0	0.469	0.577	0.24	15.0	40.0	0	46939097057715400
8/6/2016	1610612739	120.0	0.527	0.706	0.48	23.0	52.0	1	52739120070623521
5/6/2016	1610612744	110.0	0.543	0.7	0.455	26.0	46.0	1	54344110070026461
2/6/2016	1610612744	104.0	0.494	0.9	0.333	29.0	41.0	1	49444104090029411
30/5/2016	1610612744	96.0	0.435	0.625	0.459	20.0	46.0	1	43544096062520461
28/5/2016	1610612760	101.0	0.422	0.688	0.13	16.0	49.0	0	42260101068816490
27/5/2016	1610612761	87.0	0.418	0.765	0.32	10.0	33.0	0	41861087076510330
26/5/2016	1610612744	120.0	0.471	0.912	0.375	25.0	45.0	1	47144120091225451
25/5/2016	1610612739	116.0	0.571	0.75	0.476	23.0	48.0	1	57139116075023481
24/5/2016	1610612760	118.0	0.433	0.775	0.346	23.0	56.0	1	43360118077523561
23/5/2016	1610612761	105.0	0.538	0.737	0.318	17.0	35.0	1	53861105073717351
22/5/2016	1610612760	133.0	0.5	0.892	0.32	21.0	52.0	1	50060133089221521
21/5/2016	1610612761	99.0	0.458	0.846	0.387	15.0	54.0	1	45861099084615541
19/5/2016	1610612739	108.0	0.5	0.676	0.333	24.0	46.0	1	50039108067624461
18/5/2016	1610612744	118.0	0.506	0.679	0.464	26.0	45.0	1	50644118067926451
17/5/2016	1610612739	115.0	0.554	0.788	0.35	22.0	45.0	1	55439115078822451
16/5/2016	1610612744	102.0	0.44	0.647	0.367	26.0	44.0	0	44044102064726440
15/5/2016	1610612761	116.0	0.459	0.674	0.45	17.0	50.0	1	45961116067417501
13/5/2016	1610612748	103.0	0.476	0.8	0.333	15.0	41.0	1	47648103080015411
12/5/2016	1610612760	113.0	0.471	0.871	0.273	21.0	50.0	1	47160113087121501
11/5/2016	1610612761	99.0	0.432	0.846	0.412	16.0	39.0	1	43261099084616391
11/5/2016	1610612744	125.0	0.512	0.862	0.438	28.0	44.0	1	51244125086228441
10/5/2016	1610612759	91.0	0.398	0.765	0.444	19.0	36.0	0	39859091076519360
9/5/2016	1610612748	94.0	0.45	0.84	0.067	15.0	39.0	1	45048094084015391
9/5/2016	1610612757	125.0	0.406	0.727	0.385	22.0	52.0	0	40657125072722520
8/5/2016	1610612737	99.0	0.482	0.714	0.29	22.0	42.0	0	48237099071422420
8/5/2016	1610612760	111.0	0.506	0.759	0.391	23.0	40.0	1	50660111075923401
7/5/2016	1610612748	91.0	0.429	0.875	0.222	11.0	38.0	0	42948091087511380
7/5/2016	1610612757	120.0	0.465	0.793	0.567	19.0	41.0	1	46557120079319411
6/5/2016	1610612737	108.0	0.488	0.833	0.471	29.0	28.0	0	48837108083329280
6/5/2016	1610612760	96.0	0.415	0.9	0.333	14.0	42.0	0	41560096090014420
5/5/2016	1610612761	96.0	0.419	0.538	0.222	14.0	39.0	1	41961096053814391
4/5/2016	1610612739	123.0	0.471	0.696	0.556	27.0	43.0	1	47139123069627431
3/5/2016	1610612761	96.0	0.449	0.733	0.238	19.0	41.0	0	44961096073319410
3/5/2016	1610612744	110.0	0.462	0.9	0.333	21.0	48.0	1	46244110090021481
2/5/2016	1610612739	104.0	0.446	0.714	0.484	27.0	44.0	1	44639104071427441
2/5/2016	1610612759	97.0	0.426	0.846	0.261	19.0	37.0	0	42659097084619370
1/5/2016	1610612748	106.0	0.483	0.688	0.375	24.0	58.0	1	48348106068824581
1/5/2016	1610612744	118.0	0.473	0.875	0.355	27.0	55.0	1	47344118087527551
1/5/2016	1610612761	89.0	0.382	0.765	0.333	21.0	49.0	1	38261089076521491
30/4/2016	1610612759	124.0	0.607	0.722	0.6	39.0	43.0	1	60759124072239431
29/4/2016	1610612754	101.0	0.461	0.885	0.364	21.0	44.0	1	46154101088521441
29/4/2016	1610612766	90.0	0.421	0.84	0.294	12.0	31.0	0	42166090084012310
29/4/2016	1610612757	106.0	0.442	0.667	0.438	21.0	46.0	1	44257106066721461
28/4/2016	1610612738	92.0	0.362	0.944	0.219	16.0	43.0	0	36238092094416430
27/4/2016	1610612748	88.0	0.42	0.789	0.278	17.0	50.0	0	42048088078917500
27/4/2016	1610612746	98.0	0.419	0.667	0.3	20.0	45.0	0	41946098066720450
27/4/2016	1610612744	114.0	0.549	0.579	0.419	30.0	40.0	1	54944114057930401
26/4/2016	1610612761	102.0	0.402	0.857	0.231	12.0	41.0	1	40261102085712411
26/4/2016	1610612737	110.0	0.438	0.75	0.4	30.0	51.0	1	43837110075030511
25/4/2016	1610612766	89.0	0.4	0.833	0.25	10.0	36.0	1	40066089083310361
25/4/2016	1610612760	118.0	0.506	0.813	0.333	19.0	42.0	1	50660118081319421
25/4/2016	1610612757	98.0	0.409	0.867	0.419	27.0	58.0	1	40957098086727581
24/4/2016	1610612763	95.0	0.449	0.741	0.385	18.0	37.0	0	44963095074118370
24/4/2016	1610612745	94.0	0.423	0.605	0.185	18.0	44.0	0	42345094060518440
24/4/2016	1610612738	104.0	0.426	0.684	0.333	25.0	52.0	1	42638104068425521
24/4/2016	1610612765	98.0	0.487	0.667	0.417	22.0	42.0	0	48765098066722420
23/4/2016	1610612754	100.0	0.471	0.778	0.375	24.0	43.0	1	47154100077824431
23/4/2016	1610612766	96.0	0.389	0.955	0.278	18.0	47.0	1	38966096095518471
23/4/2016	1610612742	108.0	0.518	0.824	0.348	25.0	33.0	0	51842108082425330
23/4/2016	1610612757	96.0	0.425	0.696	0.24	15.0	56.0	1	42557096069615561
22/4/2016	1610612765	91.0	0.486	0.684	0.261	22.0	32.0	0	48665091068422320
22/4/2016	1610612738	111.0	0.463	0.727	0.344	23.0	44.0	1	46338111072723441
22/4/2016	1610612763	87.0	0.415	0.789	0.222	17.0	48.0	0	41563087078917480
21/4/2016	1610612742	102.0	0.474	0.686	0.261	24.0	29.0	0	47442102068624290
21/4/2016	1610612754	85.0	0.382	0.818	0.273	16.0	38.0	0	38254085081816380
21/4/2016	1610612745	97.0	0.391	0.609	0.306	18.0	52.0	1	39145097060918521
20/4/2016	1610612748	115.0	0.579	0.818	0.563	19.0	35.0	1	57948115081819351
20/4/2016	1610612739	107.0	0.5	0.5	0.526	23.0	37.0	1	50039107050023371
20/4/2016	1610612746	102.0	0.46	0.56	0.381	20.0	52.0	1	46046102056020521
19/4/2016	1610612737	89.0	0.39	0.875	0.379	20.0	49.0	1	39037089087520491
19/4/2016	1610612759	94.0	0.47	0.821	0.529	19.0	44.0	1	47059094082119441
18/4/2016	1610612761	98.0	0.438	0.92	0.278	19.0	44.0	1	43861098092019441
18/4/2016	1610612760	84.0	0.337	0.833	0.219	11.0	54.0	0	33760084083311540
18/4/2016	1610612744	115.0	0.494	0.711	0.348	27.0	39.0	1	49444115071127391
17/4/2016	1610612739	106.0	0.443	0.762	0.343	25.0	40.0	1	44339106076225401
17/4/2016	1610612748	123.0	0.576	0.762	0.5	27.0	42.0	1	57648123076227421
17/4/2016	1610612759	106.0	0.519	0.923	0.455	22.0	44.0	1	51959106092322441
17/4/2016	1610612746	115.0	0.538	0.641	0.353	23.0	48.0	1	53846115064123481
16/4/2016	1610612761	90.0	0.38	0.684	0.211	17.0	52.0	0	38061090068417520
16/4/2016	1610612744	104.0	0.429	0.667	0.4	26.0	53.0	1	42944104066726531
16/4/2016	1610612737	102.0	0.407	0.771	0.192	23.0	53.0	1	40737102077123531
16/4/2016	1610612760	108.0	0.45	0.857	0.343	23.0	56.0	1	45060108085723561
13/4/2016	1610612738	98.0	0.43	0.864	0.357	20.0	39.0	1	43038098086420391
13/4/2016	1610612751	96.0	0.438	0.667	0.385	26.0	39.0	0	43851096066726390
13/4/2016	1610612766	117.0	0.547	0.632	0.379	32.0	46.0	1	54766117063232461
13/4/2016	1610612739	110.0	0.474	0.733	0.389	21.0	43.0	0	47439110073321430
13/4/2016	1610612764	109.0	0.477	0.533	0.321	25.0	51.0	1	47764109053325511
13/4/2016	1610612741	115.0	0.47	0.815	0.625	27.0	53.0	1	47041115081527531
13/4/2016	1610612742	91.0	0.403	0.81	0.308	20.0	41.0	0	40342091081020410
13/4/2016	1610612745	116.0	0.485	0.632	0.286	33.0	55.0	1	48545116063233551
13/4/2016	1610612749	92.0	0.425	0.846	0.304	23.0	43.0	0	42549092084623430
13/4/2016	1610612750	144.0	0.651	0.826	0.464	41.0	43.0	1	65150144082641431
13/4/2016	1610612744	125.0	0.529	0.813	0.426	35.0	51.0	1	52944125081335511
13/4/2016	1610612747	101.0	0.482	0.867	0.24	19.0	47.0	1	48247101086719471
13/4/2016	1610612756	114.0	0.455	0.773	0.269	26.0	58.0	1	45556114077326581
13/4/2016	1610612757	107.0	0.438	0.818	0.306	19.0	45.0	1	43857107081819451
12/4/2016	1610612754	102.0	0.513	0.7	0.316	26.0	41.0	1	51354102070026411
12/4/2016	1610612765	93.0	0.405	0.667	0.278	15.0	48.0	0	40565093066715480
12/4/2016	1610612761	122.0	0.505	0.842	0.4	25.0	52.0	1	50561122084225521
12/4/2016	1610612759	102.0	0.425	0.75	0.286	15.0	42.0	1	42559102075015421
12/4/2016	1610612746	110.0	0.547	0.762	0.48	29.0	41.0	1	54746110076229411
11/4/2016	1610612739	109.0	0.482	0.9	0.379	17.0	47.0	1	48239109090017471
11/4/2016	1610612753	107.0	0.488	0.643	0.304	28.0	36.0	1	48853107064328361
11/4/2016	1610612738	100.0	0.382	0.828	0.333	17.0	46.0	0	38238100082817460
11/4/2016	1610612751	111.0	0.449	0.619	0.323	24.0	43.0	0	44951111061924430
11/4/2016	1610612750	105.0	0.458	0.727	0.238	25.0	40.0	0	45850105072725400
11/4/2016	1610612740	116.0	0.513	0.786	0.462	28.0	33.0	0	51340116078628330
11/4/2016	1610612760	112.0	0.438	0.593	0.324	27.0	57.0	1	43860112059327571
11/4/2016	1610612762	92.0	0.455	0.722	0.273	21.0	38.0	0	45562092072221380
11/4/2016	1610612756	101.0	0.41	0.824	0.227	21.0	51.0	0	41056101082421510
10/4/2016	1610612764	113.0	0.525	0.714	0.429	27.0	48.0	1	52564113071427481
10/4/2016	1610612745	130.0	0.51	0.722	0.415	30.0	48.0	1	51045130072230481
10/4/2016	1610612746	98.0	0.487	0.405	0.5	25.0	42.0	1	48746098040525421
10/4/2016	1610612755	108.0	0.406	0.68	0.283	24.0	45.0	0	40655108068024450
10/4/2016	1610612743	84.0	0.4	0.737	0.222	18.0	41.0	0	40043084073718410
10/4/2016	1610612754	129.0	0.558	0.815	0.407	34.0	58.0	1	55854129081534581
10/4/2016	1610612748	118.0	0.558	0.867	0.3	28.0	41.0	1	55848118086728411
10/4/2016	1610612759	86.0	0.378	0.789	0.176	21.0	53.0	0	37859086078921530
10/4/2016	1610612752	89.0	0.36	0.857	0.35	14.0	47.0	0	36052089085714470
9/4/2016	1610612740	100.0	0.411	0.75	0.333	19.0	42.0	0	41140100075019420
9/4/2016	1610612737	118.0	0.523	0.818	0.515	31.0	44.0	1	52337118081831441
9/4/2016	1610612763	99.0	0.385	0.9	0.333	19.0	54.0	0	38563099090019540
9/4/2016	1610612741	105.0	0.449	0.81	0.333	19.0	45.0	1	44941105081019451
9/4/2016	1610612757	105.0	0.5	0.889	0.375	19.0	37.0	0	50057105088919370
9/4/2016	1610612758	114.0	0.479	0.55	0.406	22.0	40.0	1	47958114055022401
8/4/2016	1610612766	113.0	0.494	0.85	0.378	26.0	42.0	1	49466113085026421
8/4/2016	1610612753	112.0	0.524	0.75	0.455	23.0	37.0	1	52453112075023371
8/4/2016	1610612755	102.0	0.352	0.667	0.378	25.0	46.0	0	35255102066725460
8/4/2016	1610612738	124.0	0.564	0.789	0.429	35.0	34.0	1	56438124078935341
8/4/2016	1610612765	112.0	0.468	0.897	0.438	17.0	44.0	1	46865112089717441
8/4/2016	1610612761	111.0	0.544	0.711	0.455	21.0	36.0	1	54461111071121361
8/4/2016	1610612740	110.0	0.532	0.762	0.455	29.0	43.0	1	53240110076229431
8/4/2016	1610612742	103.0	0.5	0.795	0.387	18.0	38.0	1	50042103079518381
8/4/2016	1610612743	102.0	0.465	0.842	0.273	21.0	47.0	1	46543102084221471
8/4/2016	1610612762	99.0	0.439	0.696	0.355	14.0	47.0	0	43962099069614470
7/4/2016	1610612737	95.0	0.434	0.81	0.375	23.0	41.0	1	43437095081023411
7/4/2016	1610612748	106.0	0.478	0.824	0.286	16.0	47.0	1	47848106082416471
7/4/2016	1610612745	115.0	0.568	0.607	0.424	26.0	26.0	0	56845115060726260
7/4/2016	1610612758	97.0	0.424	0.905	0.353	19.0	47.0	0	42458097090519470
7/4/2016	1610612744	112.0	0.542	0.909	0.48	33.0	43.0	1	54244112090933431
6/4/2016	1610612754	123.0	0.563	0.773	0.516	25.0	38.0	1	56354123077325381
6/4/2016	1610612753	104.0	0.478	0.737	0.267	25.0	48.0	0	47853104073725480
6/4/2016	1610612764	121.0	0.505	0.85	0.286	36.0	53.0	1	50564121085036531
6/4/2016	1610612738	104.0	0.414	0.815	0.294	24.0	41.0	1	41438104081524411
6/4/2016	1610612752	97.0	0.474	0.867	0.385	24.0	43.0	0	47452097086724430
6/4/2016	1610612742	88.0	0.413	0.857	0.303	19.0	40.0	1	41342088085719401
6/4/2016	1610612757	120.0	0.512	0.792	0.455	32.0	39.0	1	51257120079232391
6/4/2016	1610612747	81.0	0.356	0.765	0.211	12.0	49.0	0	35647081076512490
5/4/2016	1610612755	107.0	0.455	0.824	0.382	31.0	41.0	1	45555107082431411
5/4/2016	1610612761	96.0	0.436	0.71	0.261	19.0	47.0	1	43661096071019471
5/4/2016	1610612748	107.0	0.524	0.714	0.643	22.0	41.0	1	52448107071422411
5/4/2016	1610612737	103.0	0.411	0.737	0.324	26.0	50.0	1	41137103073726501
5/4/2016	1610612763	108.0	0.448	0.885	0.368	18.0	42.0	1	44863108088518421
5/4/2016	1610612749	80.0	0.398	0.5	0.25	20.0	41.0	0	39849080050020410
5/4/2016	1610612743	102.0	0.42	0.667	0.333	28.0	38.0	0	42043102066728380
5/4/2016	1610612762	86.0	0.471	0.81	0.294	13.0	40.0	0	47162086081013400
5/4/2016	1610612758	107.0	0.526	0.667	0.5	20.0	34.0	0	52658107066720340
5/4/2016	1610612744	117.0	0.5	0.875	0.343	35.0	46.0	0	50044117087535460
5/4/2016	1610612746	103.0	0.513	0.615	0.35	26.0	46.0	1	51346103061526461
3/4/2016	1610612751	87.0	0.388	0.619	0.348	20.0	50.0	0	38851087061920500
3/4/2016	1610612739	112.0	0.542	0.462	0.552	34.0	46.0	1	54239112046234461
3/4/2016	1610612745	118.0	0.402	0.885	0.31	24.0	45.0	1	40245118088524451
3/4/2016	1610612750	78.0	0.408	0.889	0.19	20.0	41.0	0	40850078088920410
3/4/2016	1610612746	114.0	0.506	0.606	0.421	27.0	44.0	1	50646114060627441
3/4/2016	1610612753	119.0	0.478	0.793	0.385	27.0	43.0	1	47853119079327431
3/4/2016	1610612756	86.0	0.423	0.632	0.296	16.0	45.0	0	42356086063216450
3/4/2016	1610612749	98.0	0.471	0.8	0.286	28.0	44.0	0	47149098080028440
3/4/2016	1610612752	87.0	0.344	0.7	0.28	20.0	51.0	0	34452087070020510
3/4/2016	1610612744	136.0	0.568	0.818	0.6	30.0	43.0	1	56844136081830431
3/4/2016	1610612747	100.0	0.411	0.69	0.286	22.0	47.0	0	41147100069022470
2/4/2016	1610612755	102.0	0.41	0.692	0.432	23.0	38.0	0	41055102069223380
2/4/2016	1610612741	90.0	0.386	0.867	0.36	21.0	47.0	0	38641090086721470
2/4/2016	1610612759	102.0	0.455	0.9	0.25	28.0	47.0	1	45559102090028471
2/4/2016	1610612743	106.0	0.435	0.708	0.31	27.0	50.0	0	43543106070827500
2/4/2016	1610612757	110.0	0.519	0.783	0.667	21.0	45.0	1	51957110078321451
1/4/2016	1610612766	100.0	0.429	0.778	0.259	23.0	55.0	1	42966100077823551
1/4/2016	1610612765	89.0	0.383	0.583	0.394	23.0	47.0	0	38365089058323470
1/4/2016	1610612752	105.0	0.5	1.0	0.609	24.0	46.0	1	50052105100024461
1/4/2016	1610612737	108.0	0.4	0.885	0.3	25.0	48.0	0	40037108088525480
1/4/2016	1610612763	95.0	0.407	0.824	0.368	16.0	42.0	0	40763095082416420
1/4/2016	1610612749	113.0	0.547	0.6	0.235	31.0	40.0	1	54749113060031401
1/4/2016	1610612762	98.0	0.528	0.609	0.364	13.0	43.0	1	52862098060913431
1/4/2016	1610612758	106.0	0.437	0.793	0.333	20.0	41.0	0	43758106079320410
1/4/2016	1610612744	106.0	0.458	0.769	0.465	25.0	41.0	0	45844106076925410
1/4/2016	1610612756	99.0	0.387	0.769	0.304	19.0	56.0	0	38756099076919560
31/3/2016	1610612739	107.0	0.437	0.792	0.316	29.0	50.0	1	43739107079229501
31/3/2016	1610612754	94.0	0.419	0.714	0.368	18.0	49.0	0	41954094071418490
31/3/2016	1610612745	100.0	0.4	0.864	0.36	19.0	45.0	0	40045100086419450
31/3/2016	1610612740	101.0	0.444	0.889	0.448	29.0	51.0	1	44440101088929511
31/3/2016	1610612760	119.0	0.517	0.792	0.313	25.0	46.0	1	51760119079225461
31/3/2016	1610612757	116.0	0.456	0.741	0.412	26.0	50.0	1	45657116074126501
30/3/2016	1610612761	105.0	0.45	0.786	0.478	26.0	44.0	1	45061105078626441
30/3/2016	1610612763	105.0	0.432	0.63	0.316	18.0	46.0	0	43263105063018460
30/3/2016	1610612749	105.0	0.481	0.735	0.4	21.0	38.0	1	48149105073521381
30/3/2016	1610612750	79.0	0.345	0.647	0.348	20.0	53.0	0	34550079064720530
30/3/2016	1610612742	91.0	0.412	0.765	0.32	18.0	42.0	1	41242091076518421
30/3/2016	1610612759	100.0	0.48	0.727	0.5	23.0	38.0	1	48059100072723381
30/3/2016	1610612762	96.0	0.402	0.448	0.281	14.0	54.0	0	40262096044814540
30/3/2016	1610612758	120.0	0.56	0.72	0.444	27.0	40.0	1	56058120072027401
30/3/2016	1610612747	102.0	0.363	0.759	0.3	14.0	49.0	1	36347102075914491
29/3/2016	1610612754	96.0	0.433	0.882	0.158	20.0	44.0	0	43354096088220440
29/3/2016	1610612753	139.0	0.615	0.684	0.519	40.0	35.0	1	61553139068440351
29/3/2016	1610612755	85.0	0.313	0.9	0.364	20.0	45.0	0	31355085090020450
29/3/2016	1610612765	88.0	0.379	0.9	0.211	20.0	53.0	1	37965088090020531
